id,age,gender,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,attrited
718792758,35,F,Uneducated,Married,Unknown,Blue,25,2,3,2,3379.0,false
709738008,48,F,Unknown,Married,$40K - $60K,Blue,36,1,6,2,2804.0,false
799020258,44,M,Uneducated,Divorced,$60K - $80K,Blue,38,2,1,2,16553.0,false
718152333,41,F,Doctorate,Single,Unknown,Blue,36,2,3,6,2246.0,true
716324583,42,F,Uneducated,Single,Unknown,Blue,36,1,4,1,2875.0,false
720887058,51,F,Unknown,Married,Unknown,Blue,35,1,2,3,3668.0,false
714825408,45,F,High School,Single,$40K - $60K,Blue,36,2,3,3,2853.0,false
788620083,50,F,Graduate,Single,Less than $40K,Blue,41,2,2,2,2382.0,false
719490108,54,F,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830.0,false
709044183,47,F,Unknown,Married,Unknown,Blue,27,1,3,3,24987.0,false
756944133,52,F,Graduate,Married,Less than $40K,Blue,45,1,1,3,3705.0,false
785285883,49,F,Graduate,Single,Less than $40K,Blue,43,6,3,4,1675.0,true
779770683,47,F,Uneducated,Divorced,$40K - $60K,Blue,36,2,3,3,1439.0,false
718510983,54,F,Unknown,Single,$40K - $60K,Blue,41,1,3,2,4440.0,false
710322033,52,F,High School,Married,Less than $40K,Blue,44,1,1,1,2563.0,false
710560008,46,F,High School,Married,Less than $40K,Blue,33,1,3,0,1896.0,false
711298458,39,F,Unknown,Married,Less than $40K,Blue,26,5,2,5,2190.0,true
789164283,55,F,Uneducated,Married,Less than $40K,Blue,44,1,1,3,2596.0,false
715773783,44,F,Graduate,Single,$40K - $60K,Blue,35,2,3,4,4196.0,true
779158533,43,F,Uneducated,Single,Less than $40K,Blue,25,2,3,3,1616.0,false
720463833,42,M,Uneducated,Single,$60K - $80K,Blue,36,1,1,2,6618.0,false
712747758,50,F,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477.0,true
771067308,38,F,High School,Single,$40K - $60K,Blue,25,1,1,2,3040.0,false
750995508,41,M,Unknown,Single,$60K - $80K,Blue,32,1,3,3,4697.0,true
716171358,51,M,College,Married,$40K - $60K,Blue,36,2,3,1,4436.0,false
794637333,44,F,Graduate,Divorced,Less than $40K,Silver,25,2,2,2,13138.0,false
718437033,46,M,Uneducated,Unknown,$60K - $80K,Blue,30,4,3,2,1438.3,true
718492908,38,F,College,Married,Less than $40K,Blue,36,1,2,3,3297.0,false
716033508,46,M,Graduate,Single,$60K - $80K,Blue,34,1,3,2,6272.0,false
717603858,54,M,College,Single,$40K - $60K,Blue,42,1,2,1,5608.0,false
714741933,42,M,Unknown,Married,$60K - $80K,Blue,32,1,1,2,9906.0,false
716558283,30,F,Graduate,Married,Less than $40K,Blue,36,2,2,2,1621.0,false
719022558,49,F,Uneducated,Married,Less than $40K,Blue,38,1,3,3,2305.0,false
717334233,54,F,Uneducated,Single,$40K - $60K,Blue,43,1,3,2,9525.0,false
709222008,41,M,Unknown,Single,$80K - $120K,Blue,32,1,3,4,4742.0,true
719192808,51,M,Graduate,Single,$120K +,Blue,36,2,1,1,3168.0,false
719281533,37,F,College,Married,Less than $40K,Blue,27,2,1,3,2939.0,false
710877108,44,F,High School,Divorced,Less than $40K,Blue,32,1,1,2,2724.0,false
714155283,46,F,Unknown,Married,Unknown,Blue,36,2,3,0,6990.0,false
771214083,45,M,High School,Unknown,$60K - $80K,Blue,32,1,2,3,1870.0,false
770581983,55,F,Graduate,Married,$40K - $60K,Blue,41,1,1,3,1438.3,false
718742808,55,F,High School,Married,$40K - $60K,Blue,46,2,4,3,4629.0,true
710257683,50,M,Graduate,Single,$120K +,Blue,33,1,2,2,34516.0,false
721426383,36,F,Unknown,Single,Less than $40K,Blue,36,4,3,0,1558.0,true
721041483,45,M,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,13093.0,true
719922558,45,F,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,false
715072533,41,F,Unknown,Unknown,$40K - $60K,Blue,36,2,6,2,4451.0,false
716214108,44,M,Uneducated,Single,$60K - $80K,Blue,36,1,2,1,6426.0,false
772216833,47,F,Graduate,Single,Less than $40K,Blue,36,1,2,1,2761.0,false
708553008,38,F,High School,Single,$40K - $60K,Blue,36,1,2,3,2148.0,false
778880358,49,F,Graduate,Divorced,$40K - $60K,Blue,30,1,3,3,2485.0,false
720258183,39,F,Graduate,Single,$40K - $60K,Blue,25,2,3,3,3394.0,false
720689583,50,F,High School,Married,$40K - $60K,Blue,40,1,3,3,3367.0,false
758168133,50,F,High School,Married,$40K - $60K,Blue,43,2,3,1,4154.0,false
716322783,47,F,Unknown,Married,Less than $40K,Blue,37,2,2,2,2154.0,false
711118083,54,F,Graduate,Divorced,Less than $40K,Blue,43,1,2,1,2506.0,false
709591533,46,F,College,Divorced,Less than $40K,Blue,38,1,1,3,1774.0,false
794556333,43,F,Unknown,Single,Unknown,Blue,27,1,3,3,3287.0,false
771630783,42,F,High School,Married,Unknown,Blue,30,1,1,2,1821.0,false
708672708,49,M,High School,Unknown,$80K - $120K,Blue,31,2,3,3,34516.0,false
715590258,45,F,Uneducated,Single,$40K - $60K,Blue,36,1,1,3,3918.0,false
714241083,49,F,Graduate,Married,Unknown,Blue,39,1,1,3,5455.0,false
708416433,41,F,High School,Single,Less than $40K,Blue,36,4,3,2,2372.0,true
779183958,45,F,Graduate,Single,Less than $40K,Blue,33,1,3,4,1492.0,true
709061658,44,F,Graduate,Single,Less than $40K,Blue,31,2,2,3,1550.0,false
717384183,58,F,Graduate,Single,Less than $40K,Blue,53,1,3,1,2669.0,false
778921908,42,M,College,Single,$60K - $80K,Blue,23,2,3,1,3311.0,false
714745608,51,F,High School,Single,Less than $40K,Blue,33,2,4,3,3068.0,false
709200633,55,F,Graduate,Single,Unknown,Blue,49,1,4,3,2721.0,false
714714558,37,F,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,3050.0,false
801363633,60,F,Graduate,Married,Unknown,Blue,54,1,2,2,3356.0,false
778847808,42,F,Graduate,Married,$40K - $60K,Blue,23,1,2,3,2647.0,false
713015433,50,F,Unknown,Married,Less than $40K,Blue,36,2,4,3,2407.0,false
711666708,52,F,High School,Married,Unknown,Blue,39,1,3,4,2233.0,true
809631483,42,M,Post-Graduate,Unknown,$80K - $120K,Blue,37,1,1,3,32106.0,false
808967883,48,F,Unknown,Married,Less than $40K,Blue,43,1,1,0,2089.0,false
710532258,48,F,High School,Divorced,Less than $40K,Blue,36,1,1,1,2185.0,false
812235108,44,F,Graduate,Unknown,Less than $40K,Blue,39,2,3,3,4057.0,false
817293258,44,F,College,Married,$40K - $60K,Blue,27,1,1,2,3183.0,false
714695883,45,F,Uneducated,Unknown,Less than $40K,Blue,36,1,2,3,2699.0,false
738062658,57,M,Graduate,Single,$80K - $120K,Blue,50,2,3,3,17096.0,false
709518858,50,F,Graduate,Married,Less than $40K,Blue,38,1,1,1,2897.0,false
819634233,46,F,Graduate,Unknown,Less than $40K,Blue,40,5,2,2,6568.0,true
711272058,40,F,Graduate,Married,Unknown,Blue,28,1,3,3,1622.0,false
716262708,51,F,College,Single,Less than $40K,Blue,36,1,3,2,1438.3,false
708928008,34,F,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,false
765755283,48,F,Graduate,Married,Unknown,Blue,41,1,1,3,7884.0,false
711922158,57,F,Graduate,Married,Less than $40K,Blue,45,1,3,3,1860.0,false
773177358,48,F,Graduate,Married,Unknown,Blue,41,1,2,2,8074.0,false
779638983,47,F,Graduate,Married,Less than $40K,Blue,30,2,3,3,2124.0,false
708723858,48,F,Graduate,Single,Less than $40K,Blue,37,1,1,3,3413.0,false
712184133,41,F,Graduate,Married,Less than $40K,Blue,24,2,3,3,2178.0,false
709948233,47,F,Uneducated,Single,Unknown,Blue,35,1,4,3,2446.0,false
709415583,37,F,Unknown,Single,Less than $40K,Blue,21,1,1,1,3967.0,false
714005508,45,F,Graduate,Married,Unknown,Blue,36,2,2,2,4146.0,false
712407033,26,F,Uneducated,Unknown,Unknown,Silver,13,1,2,3,34516.0,false
716333283,58,F,Unknown,Unknown,Less than $40K,Blue,52,1,2,2,1869.0,false
715534083,46,F,College,Single,Unknown,Blue,33,2,3,1,2168.0,false
789492558,49,F,College,Married,Less than $40K,Blue,40,1,2,1,2096.0,false
770929383,41,M,Graduate,Single,$60K - $80K,Blue,28,2,1,1,7293.0,false
708890133,46,F,College,Married,Unknown,Blue,35,2,2,2,1438.3,false
788595183,42,M,Graduate,Single,$40K - $60K,Blue,36,1,1,3,1438.3,false
713167383,57,F,High School,Single,Less than $40K,Blue,46,1,2,2,2298.0,false
717704433,48,F,Unknown,Single,Unknown,Blue,37,1,2,1,3829.0,false
718590183,58,F,Doctorate,Married,Less than $40K,Blue,47,1,3,3,1517.0,false
719019483,46,F,College,Unknown,Less than $40K,Silver,36,2,3,1,13427.0,false
710401458,53,M,Unknown,Married,$80K - $120K,Blue,40,2,2,3,16747.0,false
720783558,58,F,Graduate,Married,Unknown,Blue,48,2,3,1,9926.0,false
772364358,54,F,High School,Unknown,Less than $40K,Blue,44,1,1,1,2691.0,false
719868183,42,F,High School,Married,$40K - $60K,Blue,30,5,3,2,1456.0,true
709388058,43,F,Graduate,Single,Less than $40K,Blue,34,2,3,2,2005.0,false
717004533,35,F,High School,Married,Less than $40K,Blue,36,2,3,0,4790.0,false
714969183,46,F,Unknown,Married,Less than $40K,Blue,36,2,3,1,3123.0,false
720837708,42,F,College,Unknown,Less than $40K,Blue,28,1,2,3,5471.0,false
759947433,53,M,Graduate,Married,$120K +,Blue,46,1,2,2,13670.0,false
767404083,52,M,Graduate,Single,$60K - $80K,Blue,45,2,3,3,3460.0,true
781926633,48,M,Uneducated,Married,$40K - $60K,Blue,42,1,3,3,3202.0,false
772127508,31,F,Uneducated,Married,Less than $40K,Blue,20,6,2,2,1438.3,true
720518283,50,M,Post-Graduate,Single,$60K - $80K,Blue,36,1,3,2,2296.0,false
715380483,54,F,Unknown,Single,Less than $40K,Blue,49,2,3,2,1476.0,false
789296133,35,F,Doctorate,Single,Unknown,Blue,24,1,1,3,12287.0,false
711029358,41,F,Unknown,Single,Less than $40K,Blue,36,2,3,2,2470.0,false
712615008,46,M,Graduate,Unknown,$120K +,Blue,34,1,3,2,24431.0,false
816826008,41,M,Unknown,Married,Less than $40K,Blue,36,1,1,2,1950.0,false
715488483,49,F,Graduate,Married,Less than $40K,Blue,36,1,3,1,6615.0,false
717759783,47,F,Unknown,Single,Unknown,Blue,34,1,3,2,5756.0,false
796083783,55,F,College,Single,Unknown,Blue,49,1,0,6,1438.3,true
709925733,32,F,Unknown,Single,Less than $40K,Blue,22,1,3,2,1438.3,false
715309083,50,F,Graduate,Married,Less than $40K,Blue,36,2,3,2,1912.0,false
778441533,45,F,High School,Single,Unknown,Blue,26,6,2,2,4549.0,true
715891533,45,F,Graduate,Unknown,Less than $40K,Blue,33,1,2,1,1979.0,false
788848458,40,F,Unknown,Married,$40K - $60K,Blue,24,1,1,2,2803.0,false
708399858,45,F,High School,Married,Less than $40K,Blue,35,2,2,1,2548.0,false
711944733,45,F,High School,Married,Less than $40K,Blue,36,1,2,2,1457.0,false
712683633,32,F,Unknown,Married,Less than $40K,Blue,36,5,3,3,1438.3,true
785487783,59,F,Graduate,Single,$40K - $60K,Blue,53,2,2,0,1980.0,false
718951683,48,F,Graduate,Married,Less than $40K,Blue,35,2,3,1,2216.0,false
718329183,57,F,Graduate,Divorced,$40K - $60K,Blue,47,1,3,2,4262.0,false
788960658,42,F,Uneducated,Married,Less than $40K,Blue,28,1,2,3,2573.0,false
713120433,55,F,High School,Married,$40K - $60K,Blue,42,2,2,3,5431.0,false
720980958,43,F,Uneducated,Married,Less than $40K,Blue,30,1,3,2,3092.0,false
709606158,37,F,Graduate,Married,Less than $40K,Blue,31,1,3,3,2984.0,false
714168183,48,F,Uneducated,Married,Unknown,Blue,38,1,3,3,2186.0,false
712524858,34,M,Graduate,Single,Less than $40K,Blue,28,1,6,3,2669.0,false
815072283,50,F,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789.0,false
715980258,36,F,Doctorate,Single,Less than $40K,Blue,25,1,2,3,2835.0,false
788715483,44,F,Graduate,Single,Less than $40K,Blue,28,2,2,2,1558.0,false
809276808,47,M,Graduate,Single,$80K - $120K,Blue,42,1,1,3,7299.0,false
708885558,56,F,High School,Single,Less than $40K,Blue,48,1,5,2,3556.0,true
789373683,45,F,Graduate,Married,Less than $40K,Blue,35,1,2,2,1438.3,false
714216858,35,F,Unknown,Single,Unknown,Blue,36,2,1,2,1507.0,false
719150658,51,F,Graduate,Married,Unknown,Blue,34,2,3,2,7551.0,true
712302783,38,F,Uneducated,Single,Less than $40K,Blue,25,2,3,1,2468.0,false
799717458,42,F,Unknown,Married,Less than $40K,Blue,36,2,3,3,2515.0,false
716354883,59,F,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076.0,true
719601708,45,M,College,Single,$60K - $80K,Blue,35,1,1,2,10699.0,false
720150858,34,M,High School,Married,$80K - $120K,Blue,25,6,2,0,1439.0,true
824915208,44,F,Doctorate,Married,Unknown,Blue,40,2,1,1,7212.0,false
798777708,54,F,High School,Single,$40K - $60K,Blue,48,2,4,1,3089.0,false
805229133,46,M,Unknown,Unknown,$80K - $120K,Blue,41,1,2,2,11250.0,false
716365233,53,F,College,Married,Less than $40K,Blue,36,1,3,3,1665.0,false
796544133,54,M,College,Single,$120K +,Blue,48,1,3,1,2456.0,false
778143183,47,M,Graduate,Married,$60K - $80K,Blue,40,2,2,3,11773.0,false
717011958,43,F,Graduate,Single,$40K - $60K,Blue,23,2,1,1,1438.3,false
778264008,41,F,College,Single,$40K - $60K,Blue,32,2,1,2,3104.0,false
789507408,48,F,College,Unknown,Unknown,Blue,40,2,6,1,2337.0,false
788842008,50,F,Uneducated,Married,Less than $40K,Blue,34,2,2,2,4060.0,false
714742758,42,F,Uneducated,Single,Less than $40K,Blue,24,2,2,2,3428.0,false
717742908,44,M,Unknown,Married,$40K - $60K,Blue,36,1,1,1,12967.0,false
712874433,45,M,Unknown,Single,Less than $40K,Blue,36,2,1,0,2326.0,false
711092658,39,F,Graduate,Married,Unknown,Blue,26,2,2,3,4376.0,true
720299283,46,M,Uneducated,Married,$60K - $80K,Blue,33,2,2,1,12745.0,false
719237058,39,M,Doctorate,Single,$60K - $80K,Blue,36,2,2,1,1790.0,false
719671383,40,F,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969.0,false
788290383,43,M,Doctorate,Single,$40K - $60K,Blue,35,2,6,3,4970.0,false
779701983,49,F,Graduate,Single,$40K - $60K,Blue,32,1,3,3,5400.0,false
779247483,46,F,Uneducated,Unknown,Unknown,Blue,28,5,2,6,2069.0,true
767093133,52,F,Unknown,Married,Unknown,Blue,45,2,2,1,3192.0,false
717979008,48,F,Unknown,Single,Less than $40K,Blue,37,2,2,1,2105.0,false
712132383,44,M,College,Single,$80K - $120K,Blue,34,2,2,3,1876.0,false
772306383,57,F,Unknown,Unknown,Less than $40K,Blue,43,5,3,2,1462.0,true
714469008,40,F,Unknown,Single,$40K - $60K,Blue,29,1,3,3,2351.0,false
812446158,54,F,Uneducated,Single,Less than $40K,Blue,49,2,2,2,1719.0,false
779401233,47,F,Uneducated,Single,$40K - $60K,Blue,36,1,1,0,1438.3,false
784994883,26,F,Unknown,Married,Less than $40K,Blue,20,2,2,2,2516.0,false
721080183,33,F,Graduate,Single,$40K - $60K,Blue,20,2,2,3,4883.0,false
712572858,38,M,High School,Single,$80K - $120K,Blue,29,2,1,3,3413.0,false
719759733,59,F,Unknown,Single,$40K - $60K,Blue,52,2,4,3,1852.0,true
780371433,35,F,Graduate,Married,Unknown,Blue,25,2,3,3,3339.0,false
822170733,45,F,College,Single,Less than $40K,Blue,41,6,3,2,3785.0,true
708224133,61,M,Uneducated,Single,$40K - $60K,Blue,49,1,2,3,2228.0,false
719299533,55,F,Unknown,Unknown,Less than $40K,Blue,36,2,3,2,3626.0,true
780633483,58,F,Graduate,Married,$40K - $60K,Blue,47,2,2,1,2194.0,false
771356508,41,F,Graduate,Married,Less than $40K,Blue,28,2,3,1,2665.0,false
823629333,42,M,Uneducated,Married,$40K - $60K,Blue,38,1,4,1,2444.0,false
712961658,45,F,Uneducated,Married,Less than $40K,Blue,32,1,1,1,3335.0,false
710464683,45,F,Post-Graduate,Married,Less than $40K,Blue,32,2,3,2,2726.0,false
716688183,51,F,High School,Married,Less than $40K,Blue,43,4,3,3,1665.0,true
789082758,40,F,High School,Married,Less than $40K,Blue,28,1,3,3,2734.0,false
709140858,57,F,College,Single,Less than $40K,Blue,47,1,3,1,1727.0,false
822127008,50,F,Post-Graduate,Married,Unknown,Blue,46,2,2,1,19349.0,false
720496158,53,M,Unknown,Single,$60K - $80K,Blue,42,1,2,0,13409.0,false
774588633,45,F,Graduate,Single,Less than $40K,Blue,39,2,2,3,1438.3,false
788465583,42,F,College,Single,$40K - $60K,Blue,35,2,3,3,6330.0,false
741517458,49,F,Graduate,Married,Less than $40K,Blue,42,2,4,3,2575.0,true
709935708,55,F,Unknown,Married,$40K - $60K,Blue,43,2,1,2,3391.0,false
721112508,48,F,Graduate,Married,Less than $40K,Blue,40,2,3,1,5298.0,false
720734583,44,F,Post-Graduate,Married,Less than $40K,Blue,32,1,3,3,2540.0,false
772286658,63,M,Graduate,Single,$60K - $80K,Blue,52,6,4,3,14324.0,true
807149058,48,F,Unknown,Married,Less than $40K,Blue,43,1,1,3,2876.0,false
771045708,41,F,Graduate,Married,Less than $40K,Blue,28,2,3,3,1504.0,true
711733308,45,F,Uneducated,Single,Less than $40K,Blue,36,2,2,2,1839.0,false
710518308,54,F,Doctorate,Married,Less than $40K,Blue,35,1,4,2,1685.0,false
716586408,48,F,Graduate,Unknown,Less than $40K,Blue,36,1,1,3,4850.0,false
713152383,40,F,Uneducated,Married,Less than $40K,Blue,27,1,1,1,2840.0,false
771935283,47,F,Graduate,Single,$40K - $60K,Blue,36,1,2,1,2977.0,false
720460083,45,F,Unknown,Single,Unknown,Gold,27,1,2,3,34516.0,true
825838908,39,F,Uneducated,Single,Less than $40K,Blue,35,1,5,1,1961.0,false
709082808,53,F,High School,Married,Less than $40K,Blue,36,2,3,2,2156.0,false
710937783,53,F,Uneducated,Married,$40K - $60K,Blue,40,1,3,3,2772.0,false
789540108,29,F,Uneducated,Married,Less than $40K,Blue,21,2,1,3,2832.0,false
709824633,44,F,High School,Single,Less than $40K,Blue,35,2,5,3,1552.0,false
717874533,46,M,High School,Single,$40K - $60K,Blue,36,5,2,2,6362.0,true
712571883,40,M,Graduate,Divorced,Less than $40K,Silver,36,1,3,2,11409.0,false
716926758,40,F,Uneducated,Single,Less than $40K,Blue,27,2,6,2,1965.0,false
716181858,42,F,Uneducated,Married,$40K - $60K,Blue,29,1,2,2,1622.0,false
779613933,38,F,Uneducated,Married,Less than $40K,Blue,27,1,3,1,1736.0,false
712136058,54,F,College,Single,Unknown,Blue,36,1,3,3,8827.0,true
709678608,49,M,High School,Married,$80K - $120K,Blue,36,2,3,3,24256.0,false
714276408,52,F,Uneducated,Single,$40K - $60K,Blue,36,2,3,3,1915.0,true
719953383,38,F,College,Single,Less than $40K,Blue,27,2,3,3,1438.3,false
718795083,44,F,Graduate,Married,Unknown,Blue,26,2,1,3,2006.0,false
720503508,44,F,Uneducated,Divorced,Less than $40K,Blue,37,1,2,3,5594.0,false
770762133,52,F,High School,Married,Unknown,Blue,38,2,1,2,3505.0,false
713555133,56,F,High School,Unknown,Less than $40K,Blue,44,4,3,2,1667.0,true
711232608,47,F,High School,Single,Less than $40K,Blue,36,2,3,2,1636.0,true
780322908,52,F,Unknown,Married,Less than $40K,Blue,38,1,2,3,3281.0,false
708207783,50,F,High School,Single,Less than $40K,Blue,42,1,3,2,1477.0,false
719590458,44,F,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905.0,true
778679883,39,M,Graduate,Single,$60K - $80K,Blue,19,1,2,1,6146.0,false
780230208,53,M,College,Married,$40K - $60K,Blue,40,2,3,0,2672.0,false
827703258,42,M,High School,Married,$60K - $80K,Blue,38,2,2,2,13426.0,false
807379833,48,M,Graduate,Divorced,$40K - $60K,Blue,43,2,3,3,9104.0,true
711178383,47,M,Post-Graduate,Married,$80K - $120K,Blue,35,1,3,1,30300.0,false
712203333,51,M,Graduate,Married,$80K - $120K,Blue,39,1,2,1,7088.0,false
709261383,56,F,Graduate,Married,$40K - $60K,Blue,36,2,3,2,1872.0,false
715829358,33,F,College,Married,$40K - $60K,Blue,26,1,2,3,2874.0,false
713213133,36,M,Graduate,Single,$40K - $60K,Blue,36,2,2,1,6763.0,false
778860783,57,M,Unknown,Divorced,$120K +,Blue,38,1,2,4,24379.0,true
779442783,39,F,Graduate,Single,Less than $40K,Blue,21,1,2,1,2867.0,false
780008358,59,M,Uneducated,Unknown,$60K - $80K,Blue,48,2,6,2,13172.0,true
721274208,41,F,High School,Single,Less than $40K,Blue,36,4,3,3,2201.0,true
714076683,29,F,College,Married,Less than $40K,Blue,19,2,1,2,3261.0,true
788791383,39,F,High School,Married,$40K - $60K,Blue,21,1,2,1,5027.0,false
709459608,47,F,Unknown,Unknown,$40K - $60K,Blue,36,1,3,3,1811.0,false
711560058,49,M,High School,Married,$60K - $80K,Blue,36,2,3,2,2465.0,false
717657333,43,F,Graduate,Single,Less than $40K,Blue,36,1,3,3,7584.0,false
812218908,46,F,Unknown,Married,Less than $40K,Blue,36,2,3,2,4065.0,true
787482033,60,M,High School,Divorced,$80K - $120K,Blue,48,1,5,3,28930.0,true
779141658,48,M,Graduate,Married,$80K - $120K,Blue,33,1,3,2,4963.0,false
813810333,50,M,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049.0,true
789613083,47,M,Uneducated,Divorced,$60K - $80K,Blue,41,2,3,3,1943.0,false
794540883,56,F,Post-Graduate,Married,$40K - $60K,Blue,38,1,2,1,3485.0,false
811889808,43,M,Graduate,Married,$80K - $120K,Blue,38,3,5,1,23459.0,false
720509433,51,F,College,Single,Less than $40K,Blue,31,2,1,3,2306.0,false
715091208,42,M,High School,Married,$80K - $120K,Blue,36,2,3,3,18177.0,false
719269308,49,F,Graduate,Unknown,Less than $40K,Blue,36,3,1,3,3252.0,false
718200333,47,F,Uneducated,Single,Less than $40K,Blue,41,3,3,0,2894.0,false
713487633,44,M,Post-Graduate,Married,$80K - $120K,Blue,32,3,4,2,34516.0,false
789363408,44,M,High School,Married,$120K +,Silver,34,3,1,2,34516.0,false
713916708,53,M,Graduate,Single,$120K +,Gold,43,3,1,3,34516.0,false
823833483,41,M,Graduate,Single,$40K - $60K,Blue,37,3,3,2,7839.0,false
717756258,49,M,Unknown,Married,$120K +,Blue,38,3,6,3,16494.0,false
712879158,49,M,High School,Married,$60K - $80K,Gold,36,2,2,3,6224.0,false
709474683,42,F,College,Married,Less than $40K,Blue,13,3,2,3,6078.0,false
772313358,50,M,High School,Single,$80K - $120K,Blue,39,3,3,2,21322.0,false
711856683,51,M,Post-Graduate,Married,$40K - $60K,Blue,36,2,3,3,1590.0,false
718530258,52,F,Uneducated,Divorced,Less than $40K,Blue,36,3,1,2,1986.0,false
716288208,48,M,Graduate,Single,$60K - $80K,Blue,36,2,1,1,15618.0,false
718712583,44,M,Uneducated,Married,$80K - $120K,Blue,33,3,1,1,34496.0,false
806432433,40,F,High School,Single,$40K - $60K,Blue,35,2,1,2,2544.0,false
720074583,42,M,Graduate,Unknown,$80K - $120K,Blue,36,2,1,2,4765.0,false
768848658,43,F,Unknown,Single,Unknown,Blue,37,2,3,1,16583.0,false
709895508,42,M,Graduate,Married,Less than $40K,Blue,36,2,2,1,6153.0,false
711542358,42,F,High School,Married,Less than $40K,Gold,36,2,3,2,15987.0,false
718773333,51,F,Unknown,Single,Less than $40K,Blue,40,3,2,2,5139.0,false
816832383,61,F,High School,Single,Less than $40K,Blue,56,3,2,2,3421.0,false
714042108,59,M,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,11000.0,false
714664683,46,F,Uneducated,Married,Less than $40K,Blue,37,3,3,3,2490.0,false
713894358,51,M,Post-Graduate,Unknown,$80K - $120K,Gold,46,2,3,2,34516.0,false
715436883,48,F,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490.0,false
715260558,44,F,High School,Single,$40K - $60K,Blue,36,3,2,2,2055.0,false
713664258,56,M,Unknown,Single,$40K - $60K,Blue,48,2,2,1,14344.0,false
713364783,42,F,Post-Graduate,Single,Less than $40K,Blue,28,3,3,0,3453.0,false
718078008,40,M,College,Divorced,$60K - $80K,Blue,36,3,2,1,20304.0,false
798546408,61,F,College,Single,Less than $40K,Blue,55,2,3,2,8283.0,false
779018508,45,M,Uneducated,Single,$80K - $120K,Blue,35,2,2,2,11318.0,false
802668333,49,M,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,true
718320933,47,M,Uneducated,Married,$60K - $80K,Blue,36,2,3,1,11919.0,false
789016983,45,F,High School,Married,Less than $40K,Blue,32,2,5,1,2948.0,false
713907633,43,M,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397.0,false
708474333,42,M,Graduate,Married,$60K - $80K,Blue,29,3,3,1,12294.0,false
778894233,42,M,High School,Unknown,$80K - $120K,Blue,23,3,2,3,7253.0,false
717244683,43,F,College,Married,Unknown,Blue,36,3,3,3,21922.0,false
711410958,40,M,High School,Married,$60K - $80K,Blue,28,2,2,3,13452.0,false
799711833,50,F,College,Married,Unknown,Blue,44,2,1,3,24735.0,false
714047733,53,F,Graduate,Single,$40K - $60K,Blue,45,2,2,1,4942.0,false
710061783,49,M,Graduate,Married,$40K - $60K,Blue,40,6,1,4,14973.0,true
711082908,44,M,Uneducated,Single,$80K - $120K,Blue,31,3,2,3,19719.0,false
721190358,49,M,Unknown,Unknown,$80K - $120K,Blue,29,2,2,2,29690.0,false
712760208,42,F,Graduate,Married,Unknown,Blue,31,3,2,1,6751.0,false
751563933,43,F,High School,Married,Less than $40K,Blue,36,3,3,2,9484.0,false
815498733,51,F,Unknown,Single,Less than $40K,Blue,46,3,2,2,4333.0,false
718433508,40,F,Uneducated,Unknown,Less than $40K,Blue,30,2,5,2,2481.0,false
720935658,57,F,Post-Graduate,Single,Less than $40K,Blue,45,2,2,3,3059.0,false
714754533,51,M,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,false
714713508,49,M,Doctorate,Divorced,$80K - $120K,Blue,36,3,3,1,25178.0,false
715038033,61,M,Graduate,Single,Less than $40K,Blue,54,3,3,1,7169.0,false
809169858,62,M,Graduate,Single,$60K - $80K,Blue,56,2,3,2,18224.0,false
718379358,39,M,Unknown,Single,$80K - $120K,Silver,28,3,1,3,34516.0,false
779456508,52,M,Graduate,Divorced,$60K - $80K,Blue,34,2,1,1,4813.0,false
708907833,38,F,High School,Single,Unknown,Blue,27,2,2,2,24965.0,false
708693558,50,F,High School,Single,Less than $40K,Silver,38,3,2,2,12569.0,false
718665933,43,M,Unknown,Divorced,$120K +,Blue,30,3,1,2,34516.0,false
816073983,53,F,College,Single,Less than $40K,Blue,48,2,2,2,8259.0,false
715851333,42,M,High School,Married,$60K - $80K,Blue,27,2,3,2,13804.0,false
712884408,43,F,High School,Single,Unknown,Blue,30,3,2,0,5700.0,false
715404783,43,F,Graduate,Married,Less than $40K,Blue,35,3,3,0,6448.0,false
773356008,57,M,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,false
789525408,50,F,Uneducated,Married,Less than $40K,Blue,42,3,4,2,3749.0,false
721212258,48,M,High School,Single,$120K +,Blue,40,2,3,3,30210.0,false
